year,month,day,hour,day_of_week,temperature_F,demand_actual
2019,11,26,4,2,41.40,11308
2019,11,26,5,2,39.46,11813
2019,11,26,6,2,39.24,12814
2019,11,26,7,2,38.77,14191
2019,11,26,8,2,37.09,14650
2019,11,26,9,2,35.91,14185
2019,11,26,10,2,35.54,13182
2019,11,26,11,2,35.59,12316
2019,11,26,12,2,36.44,11673
2019,11,26,13,2,36.91,11317
2019,11,26,14,2,43.92,11100
2019,11,26,15,2,51.65,10856
2019,11,26,16,2,55.75,10834
2019,11,26,17,2,59.37,11008
2019,11,26,18,2,61.42,11692
2019,11,26,19,2,61.96,11992
2019,11,26,20,2,62.24,11937
2019,11,26,21,2,61.79,11771
2019,11,26,22,2,57.59,11367
2019,11,26,23,2,55.12,10755
2019,11,27,0,3,53.41,10128
2019,11,27,1,3,52.83,9664
2019,11,27,2,3,51.53,9353
2019,11,27,3,3,50.00,9240
2019,11,27,4,3,49.26,9241
2019,11,27,5,3,48.87,9452
2019,11,27,6,3,49.16,10018
2019,11,27,7,3,49.31,10835
2019,11,27,8,3,48.45,11434
2019,11,27,9,3,48.02,11720
2019,11,27,10,3,50.44,11935
2019,11,27,11,3,51.11,11980
2019,11,27,12,3,50.97,11849
2019,11,27,13,3,51.17,11619
2019,11,27,14,3,51.69,11503
2019,11,27,15,3,53.71,11299
2019,11,27,16,3,54.92,11124
2019,11,27,17,3,57.23,11075
2019,11,27,18,3,58.34,11522
2019,11,27,19,3,60.09,11682
2019,11,27,20,3,63.08,11507
2019,11,27,21,3,64.58,11279
2019,11,27,22,3,63.22,10962
2019,11,27,23,3,62.12,10423
2019,11,28,0,4,61.09,9814
2019,11,28,1,4,60.52,9398
2019,11,28,2,4,58.99,9220
2019,11,28,3,4,55.95,9167
2019,11,28,4,4,54.50,9270
2019,11,28,5,4,51.77,9478
2019,11,28,6,4,51.01,9910
2019,11,28,7,4,49.72,10433
2019,11,28,8,4,48.42,10941
2019,11,28,9,4,46.51,11390
2019,11,28,10,4,44.64,11335
2019,11,28,11,4,44.25,11165
2019,11,28,12,4,44.36,10832
2019,11,28,13,4,44.81,10251
2019,11,28,14,4,48.90,9672
2019,11,28,15,4,53.16,9279
2019,11,28,16,4,55.51,9043
2019,11,28,17,4,57.97,9012
2019,11,28,18,4,59.42,9374
2019,11,28,19,4,59.68,9599
2019,11,28,20,4,60.71,9675
2019,11,28,21,4,59.10,9764
2019,11,28,22,4,54.91,9724
2019,11,28,23,4,52.34,9495
2019,11,29,0,5,50.60,9181
2019,11,29,1,5,49.20,8903
2019,11,29,2,5,47.45,8747
2019,11,29,3,5,46.48,8719
2019,11,29,4,5,45.82,8819
2019,11,29,5,5,44.97,9078
2019,11,29,6,5,44.22,9556
2019,11,29,7,5,43.42,10162
2019,11,29,8,5,43.08,10554
2019,11,29,9,5,43.04,10753
2019,11,29,10,5,41.85,10600
2019,11,29,11,5,42.00,10347
2019,11,29,12,5,41.30,9998
2019,11,29,13,5,42.79,9677
2019,11,29,14,5,45.38,9439
2019,11,29,15,5,49.39,9266
2019,11,29,16,5,50.62,9266
2019,11,29,17,5,53.45,9559
2019,11,29,18,5,54.69,10271
2019,11,29,19,5,56.14,10534
2019,11,29,20,5,56.16,10510
2019,11,29,21,5,55.81,10380
2019,11,29,22,5,53.98,10119
2019,11,29,23,5,52.33,9712
2019,11,30,0,6,50.48,9211
2019,11,30,1,6,49.89,8800
2019,11,30,2,6,49.80,8528
2019,11,30,3,6,49.02,8391
2019,11,30,4,6,48.86,8343
2019,11,30,5,6,48.58,8437
2019,11,30,6,6,48.19,8695
2019,11,30,7,6,48.36,9082
2019,11,30,8,6,48.72,9452
2019,11,30,9,6,48.09,9976
2019,11,30,10,6,48.24,10319
2019,11,30,11,6,48.52,10453
2019,11,30,12,6,48.42,10384
2019,11,30,13,6,48.54,10139
2019,11,30,14,6,49.40,9976
2019,11,30,15,6,51.37,9727
2019,11,30,16,6,52.51,9781
2019,11,30,17,6,53.12,10022
2019,11,30,18,6,53.39,10712
2019,11,30,19,6,53.51,10820
2019,11,30,20,6,54.01,10728
2019,11,30,21,6,54.36,10545
2019,11,30,22,6,52.48,10207
2019,11,30,23,6,52.04,9768
2019,12,1,0,7,51.14,9263
2019,12,1,1,7,50.66,8845
2019,12,1,2,7,50.04,8591
2019,12,1,3,7,49.46,8446
2019,12,1,4,7,49.06,8427
2019,12,1,5,7,48.97,8485
2019,12,1,6,7,48.90,8675
2019,12,1,7,7,48.76,9032
2019,12,1,8,7,48.80,9468
2019,12,1,9,7,48.75,9919
2019,12,1,10,7,49.98,10180
2019,12,1,11,7,50.51,10221
2019,12,1,12,7,51.29,10138
2019,12,1,13,7,52.62,10073
2019,12,1,14,7,53.96,9909
2019,12,1,15,7,56.46,9734
2019,12,1,16,7,56.99,9678
2019,12,1,17,7,59.12,9878
2019,12,1,18,7,60.82,10718
2019,12,1,19,7,61.65,11181
2019,12,1,20,7,61.85,11226
2019,12,1,21,7,61.92,11112
2019,12,1,22,7,58.82,10753
2019,12,1,23,7,57.31,10245
2019,12,2,0,1,56.55,9768
2019,12,2,1,1,55.61,9467
2019,12,2,2,1,54.19,9357
2019,12,2,3,1,51.66,9394
2019,12,2,4,1,50.63,9582
2019,12,2,5,1,48.85,10046
2019,12,2,6,1,48.21,11075
2019,12,2,7,1,47.53,12564
2019,12,2,8,1,46.16,13229
2019,12,2,9,1,44.76,13206
2019,12,2,10,1,43.05,12997
2019,12,2,11,1,43.02,12632
2019,12,2,12,1,42.93,12332
2019,12,2,13,1,42.71,12252
2019,12,2,14,1,43.96,12201
2019,12,2,15,1,45.66,12020
2019,12,2,16,1,47.36,12130
2019,12,2,17,1,48.12,12594
2019,12,2,18,1,48.23,13591
2019,12,2,19,1,48.73,14131
2019,12,2,20,1,48.39,14209
2019,12,2,21,1,47.32,14079
2019,12,2,22,1,44.96,13647
2019,12,2,23,1,43.47,12916
2019,12,3,0,2,42.32,12260
2019,12,3,1,2,41.70,11890
2019,12,3,2,2,41.30,11773
2019,12,3,3,2,40.24,11773
2019,12,3,4,2,40.11,11963
2019,12,3,5,2,38.85,12442
2019,12,3,6,2,38.38,13471
2019,12,3,7,2,37.58,14955
2019,12,3,8,2,36.76,15482
2019,12,3,9,2,36.03,14965
2019,12,3,10,2,34.43,14026
2019,12,3,11,2,34.38,13234
2019,12,3,12,2,34.40,12607
2019,12,3,13,2,34.96,12092
2019,12,3,14,2,39.24,11823
2019,12,3,15,2,43.30,11578
2019,12,3,16,2,45.01,11528
2019,12,3,17,2,47.27,11951
2019,12,3,18,2,48.59,13045
2019,12,3,19,2,49.11,13565
2019,12,3,20,2,49.76,13617
2019,12,3,21,2,49.83,13461
2019,12,3,22,2,45.03,12967
2019,12,3,23,2,43.21,12235
2019,12,4,0,3,42.63,11538
2019,12,4,1,3,42.56,11125
2019,12,4,2,3,42.05,10947
2019,12,4,3,3,41.60,10978
2019,12,4,4,3,41.35,11211
2019,12,4,5,3,40.43,11751
2019,12,4,6,3,40.12,12796
2019,12,4,7,3,38.79,14408
2019,12,4,8,3,37.70,14999
2019,12,4,9,3,36.37,14574
2019,12,4,10,3,34.60,13670
2019,12,4,11,3,34.37,12863
2019,12,4,12,3,33.94,12189
2019,12,4,13,3,34.88,11718
2019,12,4,14,3,40.68,11450
2019,12,4,15,3,46.74,11229
2019,12,4,16,3,49.74,11217
2019,12,4,17,3,53.82,11541
2019,12,4,18,3,55.44,12524
2019,12,4,19,3,56.82,13090
2019,12,4,20,3,57.96,13183
2019,12,4,21,3,57.93,13123
2019,12,4,22,3,52.82,12757
2019,12,4,23,3,50.48,12111
2019,12,5,0,4,49.01,11481
2019,12,5,1,4,48.11,11110
2019,12,5,2,4,47.19,10961
2019,12,5,3,4,46.18,10950
2019,12,5,4,4,45.48,11085
2019,12,5,5,4,43.83,11468
2019,12,5,6,4,43.15,12334
2019,12,5,7,4,42.79,13749
2019,12,5,8,4,41.79,14275
2019,12,5,9,4,40.65,13915
2019,12,5,10,4,40.23,13083
2019,12,5,11,4,40.06,12340
2019,12,5,12,4,39.97,11809
2019,12,5,13,4,40.29,11394
2019,12,5,14,4,45.41,11195
2019,12,5,15,4,51.12,10998
2019,12,5,16,4,53.05,10980
2019,12,5,17,4,55.80,11213
2019,12,5,18,4,57.25,12114
2019,12,5,19,4,58.39,12751
2019,12,5,20,4,59.11,12968
2019,12,5,21,4,58.49,13082
2019,12,5,22,4,52.42,12897
2019,12,5,23,4,48.03,12405
2019,12,6,0,5,45.07,11930
2019,12,6,1,5,42.93,11717
2019,12,6,2,5,40.81,11672
2019,12,6,3,5,38.95,11725
2019,12,6,4,5,39.01,11874
2019,12,6,5,5,36.83,12194
2019,12,6,6,5,36.17,12895
2019,12,6,7,5,35.45,13971
2019,12,6,8,5,34.68,14313
2019,12,6,9,5,34.62,14009
2019,12,6,10,5,36.66,13602
2019,12,6,11,5,37.16,13225
2019,12,6,12,5,37.94,12799
2019,12,6,13,5,38.30,12490
2019,12,6,14,5,42.84,12205
2019,12,6,15,5,48.12,11858
2019,12,6,16,5,50.37,11715
2019,12,6,17,5,52.37,11911
2019,12,6,18,5,53.78,12520
2019,12,6,19,5,54.22,12602
2019,12,6,20,5,55.07,12434
2019,12,6,21,5,54.71,12284
2019,12,6,22,5,52.29,12010
2019,12,6,23,5,51.04,11524
2019,12,7,0,6,50.30,10922
2019,12,7,1,6,49.84,10499
2019,12,7,2,6,48.31,10362
2019,12,7,3,6,46.62,10398
2019,12,7,4,6,46.24,10568
2019,12,7,5,6,44.71,10860
2019,12,7,6,6,43.87,11380
2019,12,7,7,6,43.13,12016
2019,12,7,8,6,41.80,12576
2019,12,7,9,6,41.19,12799
2019,12,7,10,6,41.06,12203
2019,12,7,11,6,41.00,11534
2019,12,7,12,6,41.13,10968
2019,12,7,13,6,41.64,10519
2019,12,7,14,6,46.34,10207
2019,12,7,15,6,51.32,10025
2019,12,7,16,6,53.14,10033
2019,12,7,17,6,54.92,10370
2019,12,7,18,6,55.85,11198
2019,12,7,19,6,55.75,11687
2019,12,7,20,6,55.81,11747
2019,12,7,21,6,55.16,11781
2019,12,7,22,6,50.74,11642
2019,12,7,23,6,48.57,11337
2019,12,8,0,7,47.04,10911
2019,12,8,1,7,45.73,10569
2019,12,8,2,7,43.79,10424
2019,12,8,3,7,42.24,10446
2019,12,8,4,7,41.54,10584
2019,12,8,5,7,40.17,10859
2019,12,8,6,7,39.26,11286
2019,12,8,7,7,37.96,11928
2019,12,8,8,7,36.13,12575
2019,12,8,9,7,34.84,12965
2019,12,8,10,7,33.49,12520
2019,12,8,11,7,33.05,11848
2019,12,8,12,7,32.83,11292
2019,12,8,13,7,33.36,10935
2019,12,8,14,7,37.08,10666
2019,12,8,15,7,41.81,10469
2019,12,8,16,7,44.01,10508
2019,12,8,17,7,47.28,10952
2019,12,8,18,7,49.06,12174
2019,12,8,19,7,49.77,12811
2019,12,8,20,7,50.79,12948
2019,12,8,21,7,50.89,12910
2019,12,8,22,7,47.13,12579
2019,12,8,23,7,45.51,11930
2019,12,9,0,1,44.56,11296
2019,12,9,1,1,43.70,10863
2019,12,9,2,1,43.16,10616
2019,12,9,3,1,43.08,10500
2019,12,9,4,1,43.19,10506
2019,12,9,5,1,43.20,10796
2019,12,9,6,1,43.44,11627
2019,12,9,7,1,43.33,12959
2019,12,9,8,1,43.22,13611
2019,12,9,9,1,43.35,13567
2019,12,9,10,1,42.18,13575
2019,12,9,11,1,41.79,13552
2019,12,9,12,1,41.47,13404
2019,12,9,13,1,40.90,13211
2019,12,9,14,1,40.74,13093
2019,12,9,15,1,43.23,12895
2019,12,9,16,1,44.18,12856
2019,12,9,17,1,46.20,13078
2019,12,9,18,1,47.35,13706
2019,12,9,19,1,49.28,13805
2019,12,9,20,1,50.74,13558
2019,12,9,21,1,51.90,13171
2019,12,9,22,1,50.88,12487
2019,12,9,23,1,51.46,11555
2019,12,10,0,2,52.17,10671
2019,12,10,1,2,52.89,10084
2019,12,10,2,2,54.16,9739
2019,12,10,3,2,54.69,9578
2019,12,10,4,2,54.77,9515
2019,12,10,5,2,55.17,9746
2019,12,10,6,2,55.61,10402
2019,12,10,7,2,55.82,11586
2019,12,10,8,2,56.98,12076
2019,12,10,9,2,57.24,11964
2019,12,10,10,2,57.85,11931
2019,12,10,11,2,58.07,11904
2019,12,10,12,2,58.22,11809
2019,12,10,13,2,58.54,11749
2019,12,10,14,2,59.49,11626
2019,12,10,15,2,61.11,11545
2019,12,10,16,2,62.40,11563
2019,12,10,17,2,64.07,11866
2019,12,10,18,2,65.38,12495
2019,12,10,19,2,66.19,12651
2019,12,10,20,2,63.95,12560
2019,12,10,21,2,62.08,12391
2019,12,10,22,2,57.33,11922
2019,12,10,23,2,55.26,11206
2019,12,11,0,3,53.24,10537
2019,12,11,1,3,51.90,10160
2019,12,11,2,3,50.26,10011
2019,12,11,3,3,48.32,10022
2019,12,11,4,3,48.06,10151
2019,12,11,5,3,46.02,10562
2019,12,11,6,3,44.87,11480
2019,12,11,7,3,44.11,13013
2019,12,11,8,3,42.46,13826
2019,12,11,9,3,40.94,13731
2019,12,11,10,3,38.99,13437
2019,12,11,11,3,38.99,13016
2019,12,11,12,3,38.96,12654
2019,12,11,13,3,38.23,12356
2019,12,11,14,3,39.17,12256
2019,12,11,15,3,41.49,12207
2019,12,11,16,3,42.80,12190
2019,12,11,17,3,44.34,12532
2019,12,11,18,3,45.21,13743
2019,12,11,19,3,45.35,14543
2019,12,11,20,3,45.76,14807
2019,12,11,21,3,45.72,14928
2019,12,11,22,3,42.15,14701
2019,12,11,23,3,40.26,14174
2019,12,12,0,4,39.25,13663
2019,12,12,1,4,38.19,13444
2019,12,12,2,4,37.13,13408
2019,12,12,3,4,34.23,13512
2019,12,12,4,4,33.99,13751
2019,12,12,5,4,31.13,14189
2019,12,12,6,4,30.11,15147
2019,12,12,7,4,30.60,16548
2019,12,12,8,4,30.14,16857
2019,12,12,9,4,29.12,16263
2019,12,12,10,4,29.27,15278
2019,12,12,11,4,29.05,14341
2019,12,12,12,4,29.09,13527
2019,12,12,13,4,29.42,12893
2019,12,12,14,4,33.06,12533
2019,12,12,15,4,38.26,12260
2019,12,12,16,4,40.14,12257
2019,12,12,17,4,42.86,12813
2019,12,12,18,4,43.86,13985
2019,12,12,19,4,44.87,14569
2019,12,12,20,4,45.30,14698
2019,12,12,21,4,44.95,14637
2019,12,12,22,4,41.43,14206
2019,12,12,23,4,39.79,13437
2019,12,13,0,5,38.46,12709
2019,12,13,1,5,38.38,12281
2019,12,13,2,5,37.60,12189
2019,12,13,3,5,36.97,12275
2019,12,13,4,5,36.67,12444
2019,12,13,5,5,35.29,12848
2019,12,13,6,5,35.01,13679
2019,12,13,7,5,34.66,14838
2019,12,13,8,5,34.11,15490
2019,12,13,9,5,34.00,15535
2019,12,13,10,5,34.79,15502
2019,12,13,11,5,34.88,15401
2019,12,13,12,5,34.81,15245
2019,12,13,13,5,35.07,14991
2019,12,13,14,5,35.83,14828
2019,12,13,15,5,37.24,14627
2019,12,13,16,5,37.98,14272
2019,12,13,17,5,38.36,14514
2019,12,13,18,5,38.68,14831
2019,12,13,19,5,39.36,14618
2019,12,13,20,5,39.69,14234
2019,12,13,21,5,40.05,13813
2019,12,13,22,5,41.71,13321
2019,12,13,23,5,41.82,12602
2019,12,14,0,6,42.10,12056
2019,12,14,1,6,42.31,11288
2019,12,14,2,6,42.44,10893
2019,12,14,3,6,42.49,10684
2019,12,14,4,6,42.55,10526
2019,12,14,5,6,43.38,10593
2019,12,14,6,6,43.09,10783
2019,12,14,7,6,43.16,11170
2019,12,14,8,6,43.81,11610
2019,12,14,9,6,43.88,12012
2019,12,14,10,6,44.10,12194
2019,12,14,11,6,44.19,12038
2019,12,14,12,6,44.11,11672
2019,12,14,13,6,44.41,11166
2019,12,14,14,6,45.29,10764
2019,12,14,15,6,47.53,10545
2019,12,14,16,6,49.09,10574
2019,12,14,17,6,51.85,10921
2019,12,14,18,6,54.09,11711
2019,12,14,19,6,55.33,12031
2019,12,14,20,6,55.61,12028
2019,12,14,21,6,55.06,12027
2019,12,14,22,6,52.04,11920
2019,12,14,23,6,50.28,11637
2019,12,15,0,7,49.07,11268
2019,12,15,1,7,47.50,10985
2019,12,15,2,7,45.76,10901
2019,12,15,3,7,44.00,10950
2019,12,15,4,7,43.22,11142
2019,12,15,5,7,41.83,11461
2019,12,15,6,7,41.01,11913
2019,12,15,7,7,40.05,12553
2019,12,15,8,7,39.03,13163
2019,12,15,9,7,38.00,13448
2019,12,15,10,7,36.00,12683
2019,12,15,11,7,36.10,11671
2019,12,15,12,7,36.26,10910
2019,12,15,13,7,37.21,10541
2019,12,15,14,7,42.79,10210
2019,12,15,15,7,50.09,10007
2019,12,15,16,7,52.96,9977
2019,12,15,17,7,56.16,10311
2019,12,15,18,7,57.57,11238
2019,12,15,19,7,58.46,11904
2019,12,15,20,7,58.99,12090
2019,12,15,21,7,58.80,12117
2019,12,15,22,7,53.21,11828
2019,12,15,23,7,50.35,11333
2019,12,16,0,1,48.85,10767
2019,12,16,1,1,47.71,10374
2019,12,16,2,1,46.81,10156
2019,12,16,3,1,45.48,10077
2019,12,16,4,1,44.79,10187
2019,12,16,5,1,44.37,10576
2019,12,16,6,1,43.20,11417
2019,12,16,7,1,43.34,12694
2019,12,16,8,1,42.63,13177
2019,12,16,9,1,42.70,12910
2019,12,16,10,1,42.92,12456
2019,12,16,11,1,43.02,11954
2019,12,16,12,1,43.79,11551
2019,12,16,13,1,43.60,11243
2019,12,16,14,1,48.59,11026
2019,12,16,15,1,53.45,10907
2019,12,16,16,1,58.12,10842
2019,12,16,17,1,62.12,11032
2019,12,16,18,1,64.02,11806
2019,12,16,19,1,65.19,12141
2019,12,16,20,1,65.92,12038
2019,12,16,21,1,64.97,11798
2019,12,16,22,1,61.58,11281
2019,12,16,23,1,60.07,10454
2019,12,17,0,2,59.38,9649
2019,12,17,1,2,59.00,9098
2019,12,17,2,2,59.21,8753
2019,12,17,3,2,58.99,8617
2019,12,17,4,2,59.03,8595
2019,12,17,5,2,58.55,8831
2019,12,17,6,2,58.50,9530
2019,12,17,7,2,58.43,10683
2019,12,17,8,2,59.55,11334
2019,12,17,9,2,58.60,11325
2019,12,17,10,2,57.84,11384
2019,12,17,11,2,58.09,11432
2019,12,17,12,2,58.03,11425
2019,12,17,13,2,58.65,11329
2019,12,17,14,2,59.86,11341
2019,12,17,15,2,60.32,11270
2019,12,17,16,2,60.98,11213
2019,12,17,17,2,61.52,11412
2019,12,17,18,2,61.62,12076
2019,12,17,19,2,62.07,12351
2019,12,17,20,2,62.13,12406
2019,12,17,21,2,60.96,12356
2019,12,17,22,2,57.96,12122
2019,12,17,23,2,55.76,11610
2019,12,18,0,3,52.57,11122
2019,12,18,1,3,49.50,10859
2019,12,18,2,3,47.50,10881
2019,12,18,3,3,45.55,11071
2019,12,18,4,3,45.04,11435
2019,12,18,5,3,42.57,12038
2019,12,18,6,3,40.95,13190
2019,12,18,7,3,39.74,14834
2019,12,18,8,3,37.95,15651
2019,12,18,9,3,36.38,15379
2019,12,18,10,3,33.44,14555
2019,12,18,11,3,32.72,13755
2019,12,18,12,3,32.52,13123
2019,12,18,13,3,32.53,12569
2019,12,18,14,3,35.70,12291
2019,12,18,15,3,39.29,12008
2019,12,18,16,3,41.26,12157
2019,12,18,17,3,43.79,12615
2019,12,18,18,3,44.96,13762
2019,12,18,19,3,46.05,14540
2019,12,18,20,3,47.06,14714
2019,12,18,21,3,47.17,14746
2019,12,18,22,3,43.15,14504
2019,12,18,23,3,41.06,13929
2019,12,19,0,4,39.22,13370
2019,12,19,1,4,38.11,13079
2019,12,19,2,4,36.13,13061
2019,12,19,3,4,34.09,13161
2019,12,19,4,4,33.21,13417
2019,12,19,5,4,32.58,13972
2019,12,19,6,4,31.37,15026
2019,12,19,7,4,29.83,16507
2019,12,19,8,4,28.58,17034
2019,12,19,9,4,27.79,16611
2019,12,19,10,4,26.73,15662
2019,12,19,11,4,26.43,14637
2019,12,19,12,4,26.24,13754
2019,12,19,13,4,27.25,12941
2019,12,19,14,4,30.92,12644
2019,12,19,15,4,35.49,12233
2019,12,19,16,4,37.94,12193
2019,12,19,17,4,41.05,12631
2019,12,19,18,4,42.63,13798
2019,12,19,19,4,43.66,14681
2019,12,19,20,4,44.83,14990
2019,12,19,21,4,45.50,15189
2019,12,19,22,4,42.25,15022
2019,12,19,23,4,39.46,14538
2019,12,20,0,5,36.68,14048
2019,12,20,1,5,34.84,13782
2019,12,20,2,5,32.72,13743
2019,12,20,3,5,30.35,13896
2019,12,20,4,5,29.94,14154
2019,12,20,5,5,28.53,14640
2019,12,20,6,5,27.73,15557
2019,12,20,7,5,28.20,16891
2019,12,20,8,5,27.65,17387
2019,12,20,9,5,26.96,17075
2019,12,20,10,5,26.13,15763
2019,12,20,11,5,26.20,14297
2019,12,20,12,5,25.88,13136
2019,12,20,13,5,26.47,12232
2019,12,20,14,5,33.62,11740
2019,12,20,15,5,41.07,11353
2019,12,20,16,5,45.06,11245
2019,12,20,17,5,49.75,11580
2019,12,20,18,5,51.81,12564
2019,12,20,19,5,53.19,13062
2019,12,20,20,5,53.94,13138
2019,12,20,21,5,53.57,13258
2019,12,20,22,5,47.94,13072
2019,12,20,23,5,44.34,12626
2019,12,21,0,6,42.88,12046
2019,12,21,1,6,41.75,11610
2019,12,21,2,6,40.31,11437
2019,12,21,3,6,38.92,11407
2019,12,21,4,6,38.87,11450
2019,12,21,5,6,37.35,11575
2019,12,21,6,6,36.43,11930
2019,12,21,7,6,35.98,12402
2019,12,21,8,6,35.84,12970
2019,12,21,9,6,35.37,13403
2019,12,21,10,6,35.17,13561
2019,12,21,11,6,35.07,13292
2019,12,21,12,6,35.22,12676
2019,12,21,13,6,35.03,11980
2019,12,21,14,6,36.32,11391
2019,12,21,15,6,39.13,11148
2019,12,21,16,6,40.33,11176
2019,12,21,17,6,43.14,11479
2019,12,21,18,6,44.84,12341
2019,12,21,19,6,46.02,12619
2019,12,21,20,6,47.18,12615
2019,12,21,21,6,47.35,12593
2019,12,21,22,6,44.03,12444
2019,12,21,23,6,42.25,12113
2019,12,22,0,7,41.83,11656
2019,12,22,1,7,40.95,11351
2019,12,22,2,7,40.23,11244
2019,12,22,3,7,38.67,11264
2019,12,22,4,7,37.78,11433
2019,12,22,5,7,36.82,11687
2019,12,22,6,7,36.72,12104
2019,12,22,7,7,36.02,12611
2019,12,22,8,7,35.48,13164
2019,12,22,9,7,34.55,13547
2019,12,22,10,7,33.70,13490
2019,12,22,11,7,34.04,13052
2019,12,22,12,7,34.34,12537
2019,12,22,13,7,34.30,12200
2019,12,22,14,7,36.83,11946
2019,12,22,15,7,40.07,11824
2019,12,22,16,7,41.72,11840
2019,12,22,17,7,43.57,12075
2019,12,22,18,7,44.73,12704
2019,12,22,19,7,45.61,12815
2019,12,22,20,7,45.87,12697
2019,12,22,21,7,45.27,12529
2019,12,22,22,7,44.70,12103
2019,12,22,23,7,44.08,11533
2019,12,23,0,1,43.29,10894
2019,12,23,1,1,43.28,10430
2019,12,23,2,1,42.83,10181
2019,12,23,3,1,42.89,10044
2019,12,23,4,1,42.84,10089
2019,12,23,5,1,42.17,10325
2019,12,23,6,1,42.23,10840
2019,12,23,7,1,42.05,11594
2019,12,23,8,1,42.43,12189
2019,12,23,9,1,42.11,12460
2019,12,23,10,1,43.15,12668
2019,12,23,11,1,43.22,12696
2019,12,23,12,1,43.75,12604
2019,12,23,13,1,44.07,12332
2019,12,23,14,1,44.52,12169
2019,12,23,15,1,45.45,11973
2019,12,23,16,1,46.29,11832
2019,12,23,17,1,47.16,11875
2019,12,23,18,1,47.98,12385
2019,12,23,19,1,48.50,12348
2019,12,23,20,1,48.97,12088
2019,12,23,21,1,49.53,11780
2019,12,23,22,1,49.97,11321
2019,12,23,23,1,50.16,10702
2019,12,24,0,2,50.13,9979
2019,12,24,1,2,50.50,9393
2019,12,24,2,2,50.72,8989
2019,12,24,3,2,50.04,8777
2019,12,24,4,2,50.65,8743
2019,12,24,5,2,50.76,8884
2019,12,24,6,2,50.45,9265
2019,12,24,7,2,50.50,9831
2019,12,24,8,2,49.79,10286
2019,12,24,9,2,49.32,10571
2019,12,24,10,2,48.27,10440
2019,12,24,11,2,48.09,10158
2019,12,24,12,2,47.89,9869
2019,12,24,13,2,48.34,9556
2019,12,24,14,2,51.71,9353
2019,12,24,15,2,56.83,9191
2019,12,24,16,2,60.00,9289
2019,12,24,17,2,62.76,9343
2019,12,24,18,2,64.00,9838
2019,12,24,19,2,64.82,10045
2019,12,24,20,2,65.33,9930
2019,12,24,21,2,64.71,9895
2019,12,24,22,2,58.76,9863
2019,12,24,23,2,55.23,9718
2019,12,25,0,3,53.02,9449
2019,12,25,1,3,51.85,9204
2019,12,25,2,3,50.26,9097
2019,12,25,3,3,48.23,9083
2019,12,25,4,3,47.32,9189
2019,12,25,5,3,44.80,9479
2019,12,25,6,3,43.48,9972
2019,12,25,7,3,42.64,10635
2019,12,25,8,3,41.31,11303
2019,12,25,9,3,40.03,11726
2019,12,25,10,3,38.18,11246
2019,12,25,11,3,37.90,10556
2019,12,25,12,3,37.83,10021
2019,12,25,13,3,37.15,9501
2019,12,25,14,3,41.02,9083
2019,12,25,15,3,46.39,8835
2019,12,25,16,3,49.44,8744
2019,12,25,17,3,53.31,8913
2019,12,25,18,3,55.84,9556
2019,12,25,19,3,57.25,9989
2019,12,25,20,3,58.03,10126
2019,12,25,21,3,58.92,10288
2019,12,25,22,3,53.29,10311
2019,12,25,23,3,49.95,10147
2019,12,26,0,4,48.42,9904
2019,12,26,1,4,45.46,9764
2019,12,26,2,4,43.69,9790
2019,12,26,3,4,41.60,9946
2019,12,26,4,4,40.75,10235
2019,12,26,5,4,39.74,10753
2019,12,26,6,4,39.20,11540
2019,12,26,7,4,38.37,12521
2019,12,26,8,4,37.54,13240
2019,12,26,9,4,36.51,13396
2019,12,26,10,4,35.62,12620
2019,12,26,11,4,35.04,11668
2019,12,26,12,4,34.45,10843
2019,12,26,13,4,34.67,10362
2019,12,26,14,4,42.25,10067
2019,12,26,15,4,50.82,9777
2019,12,26,16,4,54.92,9695
2019,12,26,17,4,59.51,9884
2019,12,26,18,4,61.95,10693
2019,12,26,19,4,63.23,11168
2019,12,26,20,4,63.86,11168
2019,12,26,21,4,63.72,11121
2019,12,26,22,4,58.39,10896
2019,12,26,23,4,55.32,10484
2019,12,27,0,5,52.89,10055
2019,12,27,1,5,51.42,9795
2019,12,27,2,5,49.13,9689
2019,12,27,3,5,47.18,9738
2019,12,27,4,5,46.55,9904
2019,12,27,5,5,45.07,10248
2019,12,27,6,5,43.62,10864
2019,12,27,7,5,43.28,11720
2019,12,27,8,5,42.41,12337
2019,12,27,9,5,42.14,12466
2019,12,27,10,5,41.44,12044
2019,12,27,11,5,40.52,11444
2019,12,27,12,5,40.72,10905
2019,12,27,13,5,41.35,10450
2019,12,27,14,5,45.84,10154
2019,12,27,15,5,51.67,9931
2019,12,27,16,5,55.97,9827
2019,12,27,17,5,60.37,9927
2019,12,27,18,5,62.69,10617
2019,12,27,19,5,63.75,10924
2019,12,27,20,5,63.91,10755
2019,12,27,21,5,63.72,10572
2019,12,27,22,5,59.61,10333
2019,12,27,23,5,57.45,9915
2019,12,28,0,6,55.89,9410
2019,12,28,1,6,55.19,9001
2019,12,28,2,6,54.26,8788
2019,12,28,3,6,52.91,8698
2019,12,28,4,6,52.70,8732
2019,12,28,5,6,51.30,8895
2019,12,28,6,6,49.97,9253
2019,12,28,7,6,49.40,9744
2019,12,28,8,6,48.15,10172
2019,12,28,9,6,46.20,10506
2019,12,28,10,6,44.83,10416
2019,12,28,11,6,44.73,10157
